ID,Symbol,Direction,SetupType,Leverage,Entry,SL,TP1,Exit,ExitReason,PnL$,PnL%,RR,SweepDist%,KillZone
1,PAXG-USDT,SHORT,TRAP_LIQ_SWEEP,300,4266.848880,4275.391120,4211.550000,4275.391120,SL,-1.02,-4.08,-1.00,0.3507,London
2,XRP-USDT,SHORT,STANDARD,15,2.477320,2.482280,2.353500,2.482280,SL,-0.05,-0.21,-1.00,0.0000,NY
3,DOGE-USDT,SHORT,STANDARD,15,0.202198,0.202602,0.191590,0.199680,TIME,0.17,0.69,6.22,0.0000,NY
4,ADA-USDT,SHORT,STANDARD,15,0.674725,0.676075,0.637710,0.666590,TIME,0.16,0.66,6.02,0.0000,NY
5,BTC-USDT,LONG,STANDARD,15,107526.419000,107311.581000,111664.600000,111664.600000,TP1,0.56,2.29,19.26,0.0000,London
6,ETH-USDT,LONG,STANDARD,15,3842.018180,3834.341820,4075.510000,4030.920000,TIME,0.72,2.89,24.61,0.0000,London
7,SOL-USDT,LONG,STANDARD,15,182.837655,182.472345,194.399000,193.567000,TIME,0.86,3.37,29.37,0.0000,London
8,XRP-USDT,LONG,STANDARD,15,2.413711,2.408889,2.551700,2.494200,TIME,0.48,1.82,16.69,0.0000,London
9,DOGE-USDT,LONG,STANDARD,15,0.192883,0.192497,0.202390,0.202390,TP1,0.72,2.67,24.67,0.0000,London
10,ADA-USDT,LONG,STANDARD,15,0.638568,0.637292,0.673970,0.673970,TP1,0.81,2.94,27.75,0.0000,London
11,AVAX-USDT,LONG,STANDARD,15,19.475456,19.436544,21.079000,20.676000,TIME,0.90,3.18,30.85,0.0000,London
12,LINK-USDT,LONG,STANDARD,15,17.680663,17.645337,19.176000,18.710000,TIME,0.85,2.91,29.14,0.0000,London
13,DOT-USDT,LONG,STANDARD,15,2.949947,2.944053,3.130000,3.130000,TP1,0.89,2.97,30.55,0.0000,London
14,NEAR-USDT,LONG,STANDARD,15,2.164963,2.160637,2.329900,2.329900,TP1,1.12,3.61,38.13,0.0000,London
15,APT-USDT,LONG,STANDARD,15,3.112109,3.105891,3.356700,3.320600,TIME,0.98,3.06,33.53,0.0000,London
16,ARB-USDT,LONG,STANDARD,15,0.308608,0.307992,0.328600,0.328600,TP1,0.95,2.87,32.42,0.0000,London
17,OP-USDT,LONG,STANDARD,15,0.425925,0.425074,0.457700,0.457700,TP1,1.10,3.22,37.34,0.0000,London
18,SUI-USDT,LONG,STANDARD,15,2.472870,2.467930,2.672700,2.650000,TIME,1.05,2.99,35.85,0.0000,London
19,BTC-USDT,LONG,STANDARD,15,107526.419000,107311.581000,111664.600000,111664.600000,TP1,0.56,1.53,19.26,0.0000,NY
20,ETH-USDT,LONG,STANDARD,15,3842.018180,3834.341820,4048.800000,3978.410000,TIME,0.51,1.39,17.77,0.0000,NY
21,XRP-USDT,LONG,STANDARD,15,2.402600,2.397800,2.551700,2.482000,TIME,0.47,1.27,16.54,0.0000,NY
22,DOGE-USDT,LONG,STANDARD,15,0.192262,0.191878,0.201870,0.201870,TP1,0.73,1.93,25.01,0.0000,NY
23,NEAR-USDT,LONG,STANDARD,15,2.164462,2.160138,2.329800,2.287700,TIME,0.83,2.16,28.50,0.0000,NY
24,ARB-USDT,LONG,STANDARD,15,0.308608,0.307992,0.328600,0.324900,TIME,0.77,1.96,26.42,0.0000,NY
25,SUI-USDT,LONG,STANDARD,15,2.470868,2.465932,2.640800,2.585500,TIME,0.67,1.68,23.22,0.0000,NY
26,PAXG-USDT,LONG,STANDARD,15,4253.249000,4244.751000,4387.990000,4244.751000,SL,-0.05,-0.12,-1.00,0.0000,NY
27,ETH-USDT,LONG,STANDARD,15,3772.899130,3765.360870,4109.300000,3795.820000,TIME,0.07,0.17,3.04,0.0000,NY
28,SOL-USDT,LONG,STANDARD,15,182.063882,181.700118,197.670000,181.700118,SL,-0.05,-0.12,-1.00,0.0000,NY
29,XRP-USDT,LONG,STANDARD,15,2.366764,2.362036,2.530700,2.362036,SL,-0.05,-0.13,-1.00,0.0000,NY
30,DOGE-USDT,LONG,STANDARD,15,0.186737,0.186363,0.205570,0.190570,TIME,0.29,0.70,10.27,0.0000,NY
31,ADA-USDT,LONG,STANDARD,15,0.623102,0.621858,0.685170,0.626950,TIME,0.07,0.17,3.09,0.0000,NY
32,AVAX-USDT,LONG,STANDARD,15,19.121102,19.082898,20.841000,19.082898,SL,-0.05,-0.12,-1.00,0.0000,NY
33,LINK-USDT,LONG,STANDARD,15,17.117100,17.082900,18.949000,17.220000,TIME,0.07,0.17,3.01,0.0000,NY
34,DOT-USDT,LONG,STANDARD,15,2.917915,2.912085,3.187000,2.941000,TIME,0.10,0.24,3.96,0.0000,NY
35,NEAR-USDT,LONG,STANDARD,15,2.152150,2.147850,2.362400,2.175500,TIME,0.14,0.34,5.43,0.0000,NY
36,ARB-USDT,LONG,STANDARD,15,0.301902,0.301298,0.335000,0.304000,TIME,0.08,0.20,3.48,0.0000,NY
37,OP-USDT,LONG,STANDARD,15,0.423123,0.422277,0.466800,0.422277,SL,-0.05,-0.12,-1.00,0.0000,NY
38,ETH-USDT,SHORT,STANDARD,15,3899.806290,3907.613710,3709.480000,3840.380000,TIME,0.21,0.50,7.61,0.0000,NY
39,SOL-USDT,SHORT,STANDARD,15,189.245565,189.624435,177.015000,189.624435,SL,-0.05,-0.12,-1.00,0.0000,NY
40,XRP-USDT,SHORT,STANDARD,15,2.415482,2.420318,2.324200,2.398800,TIME,0.08,0.20,3.45,0.0000,NY
41,DOGE-USDT,SHORT,STANDARD,15,0.195694,0.196086,0.184720,0.194920,TIME,0.04,0.09,1.98,0.0000,NY
42,ADA-USDT,SHORT,STANDARD,15,0.642147,0.643433,0.606250,0.643433,SL,-0.05,-0.12,-1.00,0.0000,NY
43,LINK-USDT,SHORT,STANDARD,15,17.670312,17.705688,16.710000,17.365000,TIME,0.24,0.57,8.63,0.0000,NY
44,ARB-USDT,SHORT,STANDARD,15,0.312487,0.313113,0.291200,0.313113,SL,-0.05,-0.12,-1.00,0.0000,NY
45,SUI-USDT,SHORT,STANDARD,15,2.471226,2.476174,2.338000,2.446900,TIME,0.13,0.30,4.92,0.0000,NY
46,APT-USDT,LONG,STANDARD,15,3.163260,3.156940,3.320100,3.238800,TIME,0.34,0.80,11.95,0.0000,London
47,SUI-USDT,LONG,STANDARD,15,2.403301,2.398499,2.502900,2.469400,TIME,0.39,0.93,13.77,0.0000,London
48,BTC-USDT,SHORT,STANDARD,15,111368.819700,111591.780300,108650.000000,110603.400000,TIME,0.08,0.19,3.43,0.0000,NY
49,ETH-USDT,SHORT,STANDARD,15,3984.861150,3992.838850,3808.000000,3929.980000,TIME,0.19,0.43,6.88,0.0000,NY
50,PAXG-USDT,LONG,STANDARD,15,4048.054010,4039.965990,4154.730000,4092.460000,TIME,0.14,0.33,5.49,0.0000,NY
51,XRP-USDT,SHORT,STANDARD,15,2.567030,2.572170,2.428200,2.572170,SL,-0.05,-0.12,-1.00,0.0000,London
52,SUI-USDT,SHORT,STANDARD,15,2.535662,2.540738,2.440700,2.511500,TIME,0.12,0.28,4.76,0.0000,London
53,PAXG-USDT,SHORT,STANDARD,15,4126.329540,4134.590460,4044.010000,4110.860000,TIME,0.04,0.08,1.87,0.0000,London
54,DOT-USDT,LONG,STANDARD,15,3.013010,3.006990,3.117000,3.090000,TIME,0.36,0.84,12.79,0.0000,NY
55,BTC-USDT,LONG,STANDARD,15,111195.284200,110973.115800,111902.000000,111902.000000,TP1,0.07,0.17,3.18,0.0000,London
56,ETH-USDT,LONG,STANDARD,15,3920.606690,3912.773310,3967.500000,3967.500000,TP1,0.16,0.36,5.99,0.0000,London
57,DOGE-USDT,LONG,STANDARD,15,0.194755,0.194365,0.198750,0.198750,TP1,0.29,0.66,10.27,0.0000,London
58,ADA-USDT,LONG,STANDARD,15,0.646926,0.645634,0.658890,0.658890,TP1,0.26,0.58,9.26,0.0000,London
59,APT-USDT,SHORT,STANDARD,15,3.323773,3.330427,3.254800,3.330427,SL,-0.05,-0.12,-1.00,0.0000,London
60,OP-USDT,LONG,STANDARD,15,0.438738,0.437862,0.450900,0.450900,TP1,0.39,0.89,13.87,0.0000,London
61,APT-USDT,SHORT,STANDARD,15,3.438258,3.445142,3.275600,3.445142,SL,-0.05,-0.11,-1.00,0.0000,NY
62,NEAR-USDT,SHORT,STANDARD,15,2.412485,2.417315,2.291300,2.361000,TIME,0.30,0.67,10.66,0.0000,London
63,APT-USDT,SHORT,STANDARD,15,3.635861,3.643139,3.310600,3.493300,TIME,0.57,1.26,19.59,0.0000,London
64,ARB-USDT,SHORT,STANDARD,15,0.351248,0.351952,0.316600,0.334700,TIME,0.69,1.51,23.53,0.0000,London
65,OP-USDT,SHORT,STANDARD,15,0.475324,0.476276,0.443800,0.458900,TIME,0.50,1.08,17.26,0.0000,London
66,SUI-USDT,SHORT,STANDARD,15,2.714583,2.720017,2.524800,2.617500,TIME,0.52,1.11,17.86,0.0000,London
67,PAXG-USDT,LONG,STANDARD,15,4055.641590,4047.538410,4107.640000,4047.538410,SL,-0.05,-0.11,-1.00,0.0000,London
68,XRP-USDT,LONG,STANDARD,15,2.600298,2.595102,2.674300,2.674300,TP1,0.41,0.86,14.24,0.0000,NY
69,DOT-USDT,LONG,STANDARD,15,3.138135,3.131865,3.245000,3.161000,TIME,0.09,0.19,3.65,0.0000,NY
70,OP-USDT,LONG,STANDARD,15,0.455955,0.455045,0.475800,0.456900,TIME,0.01,0.02,1.04,0.0000,NY
71,SUI-USDT,LONG,STANDARD,15,2.599297,2.594103,2.717300,2.624200,TIME,0.12,0.26,4.80,0.0000,NY
72,BTC-USDT,LONG,STANDARD,15,113535.722300,113308.877700,116376.100000,115280.900000,TIME,0.21,0.44,7.69,0.0000,London
73,ETH-USDT,LONG,STANDARD,15,4068.734670,4060.605330,4246.050000,4135.490000,TIME,0.23,0.47,8.21,0.0000,London
74,XRP-USDT,LONG,STANDARD,15,2.603000,2.597800,2.697700,2.635400,TIME,0.17,0.34,6.23,0.0000,London
75,DOGE-USDT,LONG,STANDARD,15,0.198248,0.197852,0.208560,0.197852,SL,-0.05,-0.11,-1.00,0.0000,London
76,ADA-USDT,LONG,STANDARD,15,0.657056,0.655744,0.688080,0.655744,SL,-0.05,-0.11,-1.00,0.0000,London
77,AVAX-USDT,LONG,STANDARD,15,19.995976,19.956024,21.031000,19.956024,SL,-0.05,-0.11,-1.00,0.0000,London
78,LINK-USDT,LONG,STANDARD,15,18.028010,17.991990,19.044000,18.531000,TIME,0.40,0.83,13.96,0.0000,London
79,DOT-USDT,LONG,STANDARD,15,3.099096,3.092904,3.240000,3.092904,SL,-0.05,-0.10,-1.00,0.0000,London
80,NEAR-USDT,LONG,STANDARD,15,2.299197,2.294603,2.408900,2.294603,SL,-0.05,-0.11,-1.00,0.0000,London
81,APT-USDT,LONG,STANDARD,15,3.407404,3.400596,3.590800,3.400596,SL,-0.05,-0.11,-1.00,0.0000,London
82,ARB-USDT,LONG,STANDARD,15,0.325525,0.324875,0.349600,0.324875,SL,-0.05,-0.11,-1.00,0.0000,London
83,OP-USDT,LONG,STANDARD,15,0.447847,0.446953,0.472200,0.446953,SL,-0.05,-0.11,-1.00,0.0000,London
84,SUI-USDT,LONG,STANDARD,15,2.548146,2.543054,2.684000,2.612300,TIME,0.36,0.74,12.60,0.0000,London
85,SOL-USDT,SHORT,STANDARD,15,203.694102,204.101898,197.237000,197.237000,TP1,0.45,0.93,15.83,0.0000,NY
86,BTC-USDT,LONG,STANDARD,15,112139.627600,111915.572400,116054.200000,112222.000000,TIME,-0.01,-0.02,0.37,0.0000,London
87,PAXG-USDT,SHORT,STANDARD,15,4024.961010,4033.018990,3913.710000,3944.000000,TIME,0.28,0.57,10.05,0.0000,NY
88,BTC-USDT,LONG,STANDARD,15,107957.850000,107742.150000,113592.300000,107742.150000,SL,-0.05,-0.10,-1.00,0.0000,London
89,XRP-USDT,LONG,STANDARD,15,2.488486,2.483514,2.662700,2.483514,SL,-0.05,-0.10,-1.00,0.0000,London
90,DOGE-USDT,LONG,STANDARD,15,0.185866,0.185494,0.197180,0.185494,SL,-0.05,-0.10,-1.00,0.0000,London
91,ADA-USDT,LONG,STANDARD,15,0.620700,0.619460,0.659890,0.619460,SL,-0.05,-0.10,-1.00,0.0000,London
92,AVAX-USDT,LONG,STANDARD,15,19.064045,19.025955,20.190000,19.025955,SL,-0.05,-0.10,-1.00,0.0000,London
93,LINK-USDT,LONG,STANDARD,15,17.481464,17.446536,18.680000,17.446536,SL,-0.05,-0.10,-1.00,0.0000,London
94,DOT-USDT,LONG,STANDARD,15,2.965963,2.960037,3.175000,2.960037,SL,-0.05,-0.10,-1.00,0.0000,London
95,APT-USDT,LONG,STANDARD,15,3.276273,3.269727,3.506200,3.269727,SL,-0.05,-0.10,-1.00,0.0000,London
96,PAXG-USDT,LONG,STANDARD,15,3925.151230,3917.308770,4028.990000,3995.920000,TIME,0.25,0.51,9.02,0.0000,London
97,DOGE-USDT,SHORT,STANDARD,15,0.187842,0.188218,0.182670,0.187260,TIME,0.03,0.05,1.55,0.0000,NY
98,ADA-USDT,SHORT,STANDARD,15,0.618831,0.620069,0.597540,0.613030,TIME,0.12,0.24,4.68,0.0000,NY
99,LINK-USDT,SHORT,STANDARD,15,17.429553,17.464447,16.763000,17.230000,TIME,0.15,0.31,5.72,0.0000,NY
100,BTC-USDT,LONG,STANDARD,15,109743.734100,109524.465900,110745.200000,110337.800000,TIME,0.06,0.12,2.71,0.0000,London
101,ETH-USDT,SHORT,STANDARD,15,3907.548540,3915.371460,3854.420000,3854.420000,TP1,0.18,0.37,6.79,0.0000,London
102,DOGE-USDT,LONG,STANDARD,15,0.185485,0.185115,0.188290,0.185115,SL,-0.05,-0.10,-1.00,0.0000,London
103,ADA-USDT,SHORT,STANDARD,15,0.616643,0.617877,0.605000,0.605000,TP1,0.26,0.53,9.43,0.0000,London
104,LINK-USDT,SHORT,STANDARD,15,17.553429,17.588571,17.026000,17.119000,TIME,0.35,0.70,12.36,0.0000,London
105,SUI-USDT,LONG,STANDARD,15,2.344142,2.339458,2.401100,2.339458,SL,-0.05,-0.10,-1.00,0.0000,London
106,PAXG-USDT,SHORT,STANDARD,15,4009.016970,4017.043030,3994.230000,3998.110000,TIME,0.02,0.04,1.36,0.0000,London
107,ETH-USDT,LONG,STANDARD,15,3855.721870,3848.018130,3917.920000,3848.018130,SL,-0.05,-0.10,-1.00,0.0000,NY
108,SOL-USDT,LONG,STANDARD,15,183.898715,183.531285,188.247000,183.531285,SL,-0.05,-0.10,-1.00,0.0000,NY
109,DOGE-USDT,LONG,STANDARD,15,0.184915,0.184545,0.188760,0.184545,SL,-0.05,-0.10,-1.00,0.0000,NY
110,ADA-USDT,LONG,STANDARD,15,0.605335,0.604125,0.618520,0.604125,SL,-0.05,-0.10,-1.00,0.0000,NY
111,NEAR-USDT,LONG,STANDARD,15,2.141039,2.136761,2.197400,2.136761,SL,-0.05,-0.10,-1.00,0.0000,NY
112,SUI-USDT,LONG,STANDARD,15,2.334933,2.330267,2.401100,2.330267,SL,-0.05,-0.10,-1.00,0.0000,NY
113,PAXG-USDT,SHORT,STANDARD,15,4009.016970,4017.043030,3994.090000,3996.950000,TIME,0.02,0.05,1.50,0.0000,NY
114,ADA-USDT,LONG,STANDARD,15,0.566806,0.565674,0.618520,0.572130,TIME,0.12,0.24,4.70,0.0000,London
115,NEAR-USDT,LONG,STANDARD,15,2.002601,1.998599,2.202400,1.998599,SL,-0.05,-0.10,-1.00,0.0000,London
116,BTC-USDT,LONG,STANDARD,15,106807.801100,106594.398900,111194.100000,106666.900000,TIME,-0.04,-0.08,0.66,0.0000,NY
117,ETH-USDT,LONG,STANDARD,15,3663.660000,3656.340000,3914.680000,3656.340000,SL,-0.05,-0.10,-1.00,0.0000,NY
118,SOL-USDT,LONG,STANDARD,15,173.773600,173.426400,189.055000,173.426400,SL,-0.05,-0.10,-1.00,0.0000,NY
119,XRP-USDT,LONG,STANDARD,15,2.382480,2.377720,2.550800,2.377720,SL,-0.05,-0.10,-1.00,0.0000,NY
120,DOGE-USDT,LONG,STANDARD,15,0.171171,0.170829,0.186940,0.170829,SL,-0.05,-0.10,-1.00,0.0000,NY
121,AVAX-USDT,LONG,STANDARD,15,17.172155,17.137845,18.904000,17.137845,SL,-0.05,-0.10,-1.00,0.0000,NY
122,LINK-USDT,LONG,STANDARD,15,15.797782,15.766218,17.653000,15.766218,SL,-0.05,-0.10,-1.00,0.0000,NY
123,DOT-USDT,LONG,STANDARD,15,2.722720,2.717280,3.000000,2.717280,SL,-0.05,-0.10,-1.00,0.0000,NY
124,NEAR-USDT,LONG,STANDARD,15,1.976675,1.972725,2.202400,1.972725,SL,-0.05,-0.10,-1.00,0.0000,NY
125,APT-USDT,LONG,STANDARD,15,3.068165,3.062035,3.416500,3.062035,SL,-0.05,-0.10,-1.00,0.0000,NY
126,ARB-USDT,LONG,STANDARD,15,0.276977,0.276423,0.311500,0.276423,SL,-0.05,-0.10,-1.00,0.0000,NY
127,OP-USDT,LONG,STANDARD,15,0.375875,0.375125,0.430400,0.375125,SL,-0.05,-0.10,-1.00,0.0000,NY
128,SUI-USDT,LONG,STANDARD,15,2.154352,2.150048,2.372400,2.150048,SL,-0.05,-0.10,-1.00,0.0000,NY
129,BTC-USDT,LONG,STANDARD,15,104234.730600,104026.469400,108281.300000,104026.469400,SL,-0.05,-0.10,-1.00,0.0000,London
130,ETH-USDT,LONG,STANDARD,15,3480.306830,3473.353170,3746.790000,3473.353170,SL,-0.05,-0.10,-1.00,0.0000,London
131,SOL-USDT,LONG,STANDARD,15,157.193036,156.878964,177.003000,162.789000,TIME,0.51,1.04,17.82,0.0000,London
132,XRP-USDT,LONG,STANDARD,15,2.246044,2.241556,2.428500,2.241556,SL,-0.05,-0.10,-1.00,0.0000,London
133,AVAX-USDT,LONG,STANDARD,15,15.911896,15.880104,17.670000,16.611000,TIME,0.64,1.28,21.99,0.0000,London
134,NEAR-USDT,LONG,STANDARD,15,1.827526,1.823874,2.052900,1.912700,TIME,0.68,1.34,23.33,0.0000,London
135,APT-USDT,LONG,STANDARD,15,2.638135,2.632865,3.162300,2.710800,TIME,0.39,0.77,13.79,0.0000,London
136,ARB-USDT,LONG,STANDARD,15,0.254855,0.254345,0.285900,0.264400,TIME,0.54,1.05,18.75,0.0000,London
137,OP-USDT,LONG,STANDARD,15,0.343043,0.342357,0.388100,0.361000,TIME,0.76,1.47,26.20,0.0000,London
138,SUI-USDT,LONG,STANDARD,15,1.976274,1.972326,2.224100,2.054000,TIME,0.57,1.08,19.68,0.0000,London
139,PAXG-USDT,LONG,STANDARD,15,3963.189230,3955.270770,4022.680000,3955.270770,SL,-0.05,-0.10,-1.00,0.0000,London
140,BTC-USDT,LONG,STANDARD,15,103661.257700,103454.142300,108281.300000,103454.142300,SL,-0.05,-0.10,-1.00,0.0000,NY
141,ETH-USDT,LONG,STANDARD,15,3463.309850,3456.390150,3746.790000,3456.390150,SL,-0.05,-0.10,-1.00,0.0000,NY
142,PAXG-USDT,LONG,STANDARD,15,3963.189230,3955.270770,4022.680000,3955.270770,SL,-0.05,-0.10,-1.00,0.0000,NY
143,LINK-USDT,LONG,STANDARD,15,14.748734,14.719266,15.384000,14.719266,SL,-0.05,-0.10,-1.00,0.0000,NY
144,DOT-USDT,LONG,STANDARD,15,2.574572,2.569428,2.680000,2.648000,TIME,0.41,0.77,14.27,0.0000,NY
145,DOGE-USDT,SHORT,STANDARD,15,0.166234,0.166566,0.156890,0.166566,SL,-0.05,-0.10,-1.00,0.0000,London
146,ADA-USDT,SHORT,STANDARD,15,0.545084,0.546176,0.516540,0.541260,TIME,0.08,0.16,3.50,0.0000,London
147,LINK-USDT,SHORT,STANDARD,15,15.113871,15.144129,14.237000,14.941000,TIME,0.15,0.28,5.71,0.0000,London
148,DOT-USDT,SHORT,STANDARD,15,2.855142,2.860858,2.528000,2.841000,TIME,0.05,0.10,2.47,0.0000,London
149,NEAR-USDT,SHORT,STANDARD,15,2.269029,2.273571,1.885600,2.273571,SL,-0.05,-0.09,-1.00,0.0000,London
150,ARB-USDT,SHORT,STANDARD,15,0.276323,0.276877,0.253000,0.276877,SL,-0.05,-0.09,-1.00,0.0000,London
151,SUI-USDT,SHORT,STANDARD,15,2.025373,2.029427,1.901400,2.014500,TIME,0.06,0.11,2.68,0.0000,London
152,XRP-USDT,LONG,STANDARD,15,2.165363,2.161037,2.309800,2.309800,TP1,0.98,1.82,33.38,0.0000,NY
153,ADA-USDT,SHORT,STANDARD,15,0.549000,0.550100,0.516540,0.550100,SL,-0.05,-0.09,-1.00,0.0000,NY
154,DOT-USDT,SHORT,STANDARD,15,2.855142,2.860858,2.528000,2.860858,SL,-0.05,-0.09,-1.00,0.0000,NY
155,OP-USDT,SHORT,STANDARD,15,0.389111,0.389889,0.348900,0.389889,SL,-0.05,-0.09,-1.00,0.0000,NY
156,PAXG-USDT,SHORT,STANDARD,15,4012.283700,4020.316300,3960.120000,3999.640000,TIME,0.03,0.05,1.57,0.0000,NY
157,ADA-USDT,SHORT,STANDARD,15,0.592007,0.593193,0.519220,0.563120,TIME,0.71,1.30,24.37,0.0000,London
158,PAXG-USDT,LONG,STANDARD,15,3978.985010,3971.034990,4014.050000,3985.060000,TIME,0.00,0.00,0.76,0.0000,London
159,PAXG-USDT,LONG,TRAP_LIQ_SWEEP,300,3978.985010,3971.034990,4014.050000,3985.810000,TIME,0.09,0.17,0.86,0.0785,NY
160,SOL-USDT,LONG,STANDARD,15,155.249094,154.938906,162.258000,162.258000,TP1,0.66,1.18,22.60,0.0000,London
161,DOGE-USDT,LONG,STANDARD,15,0.171311,0.170969,0.182130,0.178080,TIME,0.57,1.02,19.78,0.0000,London
162,ADA-USDT,LONG,STANDARD,15,0.548007,0.546913,0.585600,0.573890,TIME,0.69,1.21,23.64,0.0000,London
163,DOT-USDT,LONG,STANDARD,15,3.084081,3.077919,3.310000,3.235000,TIME,0.71,1.24,24.49,0.0000,London
164,SUI-USDT,LONG,STANDARD,15,2.052050,2.047950,2.165800,2.117000,TIME,0.45,0.78,15.84,0.0000,London
165,BTC-USDT,LONG,STANDARD,15,101448.947600,101246.252400,102438.000000,102438.000000,TP1,0.13,0.21,4.88,0.0000,NY
166,ADA-USDT,LONG,STANDARD,15,0.548007,0.546913,0.577950,0.577950,TP1,0.80,1.36,27.35,0.0000,NY
167,AVAX-USDT,LONG,STANDARD,15,16.810794,16.777206,17.781000,17.781000,TP1,0.84,1.42,28.89,0.0000,NY
168,LINK-USDT,LONG,STANDARD,15,15.027012,14.996988,15.715000,15.715000,TP1,0.67,1.11,22.91,0.0000,NY
169,DOT-USDT,LONG,STANDARD,15,3.039036,3.032964,3.305000,3.186000,TIME,0.70,1.16,24.20,0.0000,NY
170,APT-USDT,LONG,STANDARD,15,2.935132,2.929268,3.164600,3.164600,TP1,1.15,1.87,39.13,0.0000,NY
171,ARB-USDT,LONG,STANDARD,15,0.284084,0.283516,0.302400,0.302400,TP1,0.95,1.51,32.27,0.0000,NY
172,OP-USDT,LONG,STANDARD,15,0.402602,0.401798,0.434800,0.430300,TIME,1.01,1.59,34.43,0.0000,NY
173,SUI-USDT,LONG,STANDARD,15,2.052050,2.047950,2.136300,2.136300,TP1,0.59,0.92,20.55,0.0000,NY
174,PAXG-USDT,LONG,STANDARD,15,3986.012030,3978.047970,3994.560000,3994.050000,TIME,0.01,0.01,1.01,0.0000,NY
175,SOL-USDT,SHORT,STANDARD,15,168.652179,168.989821,157.179000,165.847000,TIME,0.23,0.35,8.31,0.0000,London
176,ADA-USDT,SHORT,STANDARD,15,0.590879,0.592061,0.549660,0.592061,SL,-0.05,-0.08,-1.00,0.0000,London
177,NEAR-USDT,SHORT,STANDARD,15,3.142954,3.149246,2.670000,2.877100,TIME,1.25,1.90,42.25,0.0000,London
178,APT-USDT,SHORT,STANDARD,15,3.269727,3.276273,2.932200,3.201700,TIME,0.29,0.44,10.39,0.0000,London
179,ARB-USDT,SHORT,STANDARD,15,0.304895,0.305505,0.284300,0.294200,TIME,0.51,0.75,17.52,0.0000,London
180,OP-USDT,SHORT,STANDARD,15,0.440359,0.441241,0.404000,0.430700,TIME,0.31,0.46,10.96,0.0000,London
181,SUI-USDT,SHORT,STANDARD,15,2.191306,2.195693,2.057100,2.149500,TIME,0.27,0.39,9.53,0.0000,London
182,SOL-USDT,SHORT,STANDARD,15,169.549281,169.888719,158.516000,167.633000,TIME,0.15,0.22,5.65,0.0000,NY
183,BTC-USDT,LONG,STANDARD,15,104723.018400,104513.781600,107481.600000,104513.781600,SL,-0.05,-0.07,-1.00,0.0000,London
184,ADA-USDT,LONG,STANDARD,15,0.578358,0.577202,0.606640,0.577202,SL,-0.05,-0.07,-1.00,0.0000,London
185,BTC-USDT,LONG,STANDARD,15,104723.018400,104513.781600,107481.600000,104513.781600,SL,-0.05,-0.07,-1.00,0.0000,NY
186,DOGE-USDT,LONG,STANDARD,15,0.176276,0.175924,0.186300,0.175924,SL,-0.05,-0.07,-1.00,0.0000,NY
187,ADA-USDT,LONG,STANDARD,15,0.574934,0.573786,0.606640,0.573786,SL,-0.05,-0.07,-1.00,0.0000,NY
188,LINK-USDT,LONG,STANDARD,15,15.940925,15.909075,16.790000,15.909075,SL,-0.05,-0.07,-1.00,0.0000,NY
189,NEAR-USDT,LONG,STANDARD,15,2.636033,2.630767,2.902300,2.630767,SL,-0.05,-0.07,-1.00,0.0000,NY
190,ARB-USDT,LONG,STANDARD,15,0.290690,0.290110,0.313700,0.290110,SL,-0.05,-0.08,-1.00,0.0000,NY
191,SOL-USDT,LONG,STANDARD,15,153.637484,153.330516,165.111000,158.231000,TIME,0.43,0.63,14.96,0.0000,London
192,DOGE-USDT,LONG,STANDARD,15,0.171051,0.170709,0.178790,0.175030,TIME,0.33,0.48,11.64,0.0000,London
193,PAXG-USDT,LONG,STANDARD,15,4088.464380,4080.295620,4135.480000,4135.480000,TP1,0.15,0.22,5.76,0.0000,London
194,OP-USDT,SHORT,STANDARD,15,0.430369,0.431231,0.403000,0.403000,TP1,0.93,1.36,31.77,0.0000,NY
195,PAXG-USDT,SHORT,STANDARD,15,4131.344520,4139.615480,4084.380000,4139.615480,SL,-0.05,-0.07,-1.00,0.0000,NY
196,PAXG-USDT,SHORT,STANDARD,15,4200.795000,4209.205000,4098.370000,4209.205000,SL,-0.05,-0.07,-1.00,0.0000,London
197,XRP-USDT,SHORT,STANDARD,15,2.522375,2.527425,2.314300,2.314300,TP1,1.22,1.75,41.20,0.0000,NY
198,BTC-USDT,LONG,STANDARD,15,95974.278400,95782.521600,104000.000000,95782.521600,SL,-0.05,-0.07,-1.00,0.0000,London
199,ETH-USDT,LONG,STANDARD,15,3110.107000,3103.893000,3564.060000,3168.190000,TIME,0.26,0.37,9.35,0.0000,London
200,SOL-USDT,LONG,STANDARD,15,138.818680,138.541320,157.141000,138.541320,SL,-0.05,-0.07,-1.00,0.0000,London
201,XRP-USDT,LONG,STANDARD,15,2.247245,2.242755,2.524900,2.289100,TIME,0.26,0.36,9.32,0.0000,London
202,DOGE-USDT,LONG,STANDARD,15,0.159259,0.158941,0.177570,0.158941,SL,-0.05,-0.07,-1.00,0.0000,London
203,ADA-USDT,LONG,STANDARD,15,0.506916,0.505904,0.571300,0.505904,SL,-0.05,-0.07,-1.00,0.0000,London
204,AVAX-USDT,LONG,STANDARD,15,15.365350,15.334650,17.612000,15.334650,SL,-0.05,-0.07,-1.00,0.0000,London
205,LINK-USDT,LONG,STANDARD,15,13.915902,13.888098,15.981000,14.079000,TIME,0.15,0.22,5.87,0.0000,London
