ID,Symbol,Direction,SetupType,Leverage,Entry,SL,TP1,Exit,ExitReason,PnL$,PnL%,RR,SweepDist%,KillZone
384,ADA-USDT,SHORT,STANDARD,15,0.821068,0.822712,0.793950,0.821068,NO_DATA,-0.02,-0.13,0.00,0.0000,London
385,AVAX-USDT,SHORT,STANDARD,15,28.680291,28.737709,27.560000,28.680291,NO_DATA,-0.02,-0.13,0.00,0.0000,London
386,LINK-USDT,SHORT,STANDARD,15,22.591386,22.636614,21.329000,22.591386,NO_DATA,-0.02,-0.13,0.00,0.0000,London
387,DOT-USDT,SHORT,STANDARD,15,4.144851,4.153149,3.961000,4.144851,NO_DATA,-0.02,-0.13,0.00,0.0000,London
388,NEAR-USDT,SHORT,STANDARD,15,3.115481,3.121719,2.807300,3.115481,NO_DATA,-0.02,-0.13,0.00,0.0000,London
389,APT-USDT,SHORT,STANDARD,15,5.109485,5.119715,4.800700,5.109485,NO_DATA,-0.02,-0.13,0.00,0.0000,London
390,ARB-USDT,SHORT,STANDARD,15,0.428671,0.429529,0.407000,0.428671,NO_DATA,-0.02,-0.13,0.00,0.0000,London
391,OP-USDT,SHORT,STANDARD,15,0.728071,0.729529,0.682900,0.728071,NO_DATA,-0.02,-0.13,0.00,0.0000,London
392,SUI-USDT,SHORT,STANDARD,15,3.475121,3.482079,3.325000,3.475121,NO_DATA,-0.02,-0.13,0.00,0.0000,London
393,LINK-USDT,SHORT,STANDARD,15,22.748229,22.793771,21.329000,22.748229,NO_DATA,-0.02,-0.13,0.00,0.0000,NY
394,ARB-USDT,SHORT,STANDARD,15,0.428671,0.429529,0.407000,0.428671,NO_DATA,-0.02,-0.13,0.00,0.0000,NY
395,OP-USDT,SHORT,STANDARD,15,0.728071,0.729529,0.682900,0.728071,NO_DATA,-0.02,-0.13,0.00,0.0000,NY
396,BTC-USDT,SHORT,STANDARD,15,112372.714800,112597.685200,109506.500000,112372.714800,NO_DATA,-0.02,-0.13,0.00,0.0000,London
397,PAXG-USDT,SHORT,STANDARD,15,4008.747240,4016.772760,3972.830000,4008.747240,NO_DATA,-0.02,-0.13,0.00,0.0000,London
398,PAXG-USDT,SHORT,STANDARD,15,4010.985000,4019.015000,3972.830000,4010.985000,NO_DATA,-0.02,-0.13,0.00,0.0000,NY
399,XRP-USDT,SHORT,STANDARD,15,2.638459,2.643741,2.359000,2.638459,NO_DATA,-0.02,-0.13,0.00,0.0000,NY
400,ADA-USDT,SHORT,STANDARD,15,0.728790,0.730250,0.636750,0.728790,NO_DATA,-0.02,-0.13,0.00,0.0000,NY
401,LINK-USDT,SHORT,STANDARD,15,19.727253,19.766747,17.233000,19.727253,NO_DATA,-0.02,-0.13,0.00,0.0000,NY
402,DOT-USDT,SHORT,STANDARD,15,3.359637,3.366363,2.983000,3.359637,NO_DATA,-0.02,-0.13,0.00,0.0000,NY
403,NEAR-USDT,SHORT,STANDARD,15,2.551646,2.556754,2.232900,2.551646,NO_DATA,-0.02,-0.13,0.00,0.0000,NY
404,ARB-USDT,SHORT,STANDARD,15,0.350449,0.351151,0.304600,0.350449,NO_DATA,-0.02,-0.13,0.00,0.0000,NY
405,OP-USDT,SHORT,STANDARD,15,0.498901,0.499899,0.449400,0.498901,NO_DATA,-0.02,-0.13,0.00,0.0000,NY
406,SUI-USDT,SHORT,STANDARD,15,2.904293,2.910107,2.483800,2.904293,NO_DATA,-0.02,-0.13,0.00,0.0000,NY
407,PAXG-USDT,SHORT,STANDARD,15,4092.303600,4100.496400,3996.700000,4092.303600,NO_DATA,-0.02,-0.13,0.00,0.0000,NY
408,PAXG-USDT,SHORT,STANDARD,15,4194.950850,4203.349150,4071.720000,4194.950850,NO_DATA,-0.02,-0.13,0.00,0.0000,London
409,BTC-USDT,LONG,STANDARD,15,110084.874900,109864.925100,115830.000000,110084.874900,NO_DATA,-0.02,-0.13,0.00,0.0000,NY
410,ETH-USDT,LONG,STANDARD,15,3890.887000,3883.113000,4289.300000,3890.887000,NO_DATA,-0.02,-0.13,0.00,0.0000,NY
411,SOL-USDT,LONG,STANDARD,15,191.112922,190.731078,211.168000,191.112922,NO_DATA,-0.02,-0.13,0.00,0.0000,NY
412,XRP-USDT,LONG,STANDARD,15,2.413611,2.408789,2.645100,2.413611,NO_DATA,-0.02,-0.13,0.00,0.0000,NY
413,DOGE-USDT,LONG,STANDARD,15,0.194434,0.194046,0.218210,0.194434,NO_DATA,-0.02,-0.13,0.00,0.0000,NY
414,ADA-USDT,LONG,STANDARD,15,0.662902,0.661578,0.735660,0.662902,NO_DATA,-0.02,-0.13,0.00,0.0000,NY
415,AVAX-USDT,LONG,STANDARD,15,21.958937,21.915063,24.046000,21.958937,NO_DATA,-0.02,-0.13,0.00,0.0000,NY
416,LINK-USDT,LONG,STANDARD,15,18.088070,18.051930,20.184000,18.088070,NO_DATA,-0.02,-0.13,0.00,0.0000,NY
417,DOT-USDT,LONG,STANDARD,15,3.072069,3.065931,3.440000,3.072069,NO_DATA,-0.02,-0.13,0.00,0.0000,NY
418,NEAR-USDT,LONG,STANDARD,15,2.351249,2.346551,2.679900,2.351249,NO_DATA,-0.02,-0.13,0.00,0.0000,NY
419,APT-USDT,LONG,STANDARD,15,3.557754,3.550646,3.963000,3.557754,NO_DATA,-0.02,-0.13,0.00,0.0000,NY
420,ARB-USDT,LONG,STANDARD,15,0.323423,0.322777,0.361500,0.323423,NO_DATA,-0.02,-0.13,0.00,0.0000,NY
421,SUI-USDT,LONG,STANDARD,15,2.663561,2.658239,3.012800,2.663561,NO_DATA,-0.02,-0.14,0.00,0.0000,NY
422,BTC-USDT,SHORT,STANDARD,15,113460.226200,113687.373800,109810.000000,111349.100000,TIME,0.26,1.66,9.29,0.0000,NY
423,PAXG-USDT,SHORT,STANDARD,15,4229.825940,4238.294060,4108.250000,4228.510000,TIME,-0.02,-0.10,0.16,0.0000,NY
424,SOL-USDT,LONG,STANDARD,15,191.455264,191.072736,208.819000,193.704000,TIME,0.16,0.98,5.88,0.0000,London
425,DOGE-USDT,LONG,STANDARD,15,0.194254,0.193866,0.208480,0.193866,SL,-0.05,-0.32,-1.00,0.0000,London
426,SUI-USDT,LONG,STANDARD,15,2.647745,2.642455,2.889800,2.642455,SL,-0.05,-0.32,-1.00,0.0000,London
427,BTC-USDT,SHORT,STANDARD,15,112071.416400,112295.783600,109420.000000,109420.000000,TP1,0.33,2.11,11.82,0.0000,NY
428,ETH-USDT,LONG,STANDARD,15,3928.484560,3920.635440,4105.570000,3920.635440,SL,-0.05,-0.32,-1.00,0.0000,NY
429,SOL-USDT,LONG,STANDARD,15,186.447261,186.074739,204.831000,186.074739,SL,-0.05,-0.32,-1.00,0.0000,NY
430,XRP-USDT,LONG,STANDARD,15,2.352450,2.347750,2.510200,2.347750,SL,-0.05,-0.32,-1.00,0.0000,NY
431,DOGE-USDT,LONG,STANDARD,15,0.189920,0.189540,0.203140,0.189540,SL,-0.05,-0.32,-1.00,0.0000,NY
432,ADA-USDT,LONG,STANDARD,15,0.652172,0.650868,0.693610,0.650868,SL,-0.05,-0.32,-1.00,0.0000,NY
433,AVAX-USDT,LONG,STANDARD,15,20.852832,20.811168,22.571000,20.811168,SL,-0.05,-0.32,-1.00,0.0000,NY
434,LINK-USDT,LONG,STANDARD,15,17.547530,17.512470,18.724000,17.512470,SL,-0.05,-0.32,-1.00,0.0000,NY
435,DOT-USDT,LONG,STANDARD,15,3.048045,3.041955,3.235000,3.041955,SL,-0.05,-0.32,-1.00,0.0000,NY
436,NEAR-USDT,LONG,STANDARD,15,2.234432,2.229968,2.422900,2.229968,SL,-0.05,-0.32,-1.00,0.0000,NY
437,APT-USDT,LONG,STANDARD,15,3.288285,3.281715,3.629600,3.281715,SL,-0.05,-0.32,-1.00,0.0000,NY
438,ARB-USDT,LONG,STANDARD,15,0.315415,0.314785,0.340000,0.314785,SL,-0.05,-0.33,-1.00,0.0000,NY
439,OP-USDT,LONG,STANDARD,15,0.437337,0.436463,0.476900,0.436463,SL,-0.05,-0.33,-1.00,0.0000,NY
440,SUI-USDT,LONG,STANDARD,15,2.569167,2.564033,2.816000,2.564033,SL,-0.05,-0.33,-1.00,0.0000,NY
441,PAXG-USDT,SHORT,STANDARD,15,4260.135600,4268.664400,4199.500000,4268.664400,SL,-0.05,-0.33,-1.00,0.0000,NY
442,BTC-USDT,LONG,STANDARD,15,103561.157700,103354.242300,111951.000000,106546.000000,TIME,0.41,2.66,14.43,0.0000,NY
443,ETH-USDT,LONG,STANDARD,15,3676.542870,3669.197130,4083.300000,3839.240000,TIME,0.64,4.06,22.15,0.0000,NY
444,SOL-USDT,LONG,STANDARD,15,174.134961,173.787039,198.213000,182.344000,TIME,0.69,4.16,23.59,0.0000,NY
445,XRP-USDT,LONG,STANDARD,15,2.190789,2.186411,2.465200,2.305400,TIME,0.76,4.45,26.18,0.0000,NY
446,DOGE-USDT,LONG,STANDARD,15,0.175615,0.175265,0.201360,0.184870,TIME,0.77,4.29,26.38,0.0000,NY
447,ADA-USDT,LONG,STANDARD,15,0.592502,0.591318,0.684230,0.625980,TIME,0.83,4.42,28.28,0.0000,NY
448,AVAX-USDT,LONG,STANDARD,15,19.028009,18.989991,22.386000,20.004000,TIME,0.75,3.83,25.67,0.0000,NY
449,LINK-USDT,LONG,STANDARD,15,15.700685,15.669315,18.607000,16.429000,TIME,0.67,3.33,23.22,0.0000,NY
450,APT-USDT,LONG,STANDARD,15,2.956854,2.950946,3.563900,3.171300,TIME,1.07,5.09,36.30,0.0000,NY
451,SUI-USDT,LONG,STANDARD,15,2.282280,2.277720,2.740100,2.425700,TIME,0.92,4.18,31.45,0.0000,NY
452,ARB-USDT,SHORT,STANDARD,15,0.312987,0.313613,0.294400,0.308700,TIME,0.18,0.80,6.84,0.0000,NY
453,BTC-USDT,SHORT,STANDARD,15,107339.153400,107554.046600,106417.100000,107554.046600,SL,-0.05,-0.22,-1.00,0.0000,London
454,ETH-USDT,SHORT,STANDARD,15,3922.054020,3929.905980,3847.710000,3929.905980,SL,-0.05,-0.22,-1.00,0.0000,London
455,SOL-USDT,SHORT,STANDARD,15,187.956855,188.333145,183.235000,188.333145,SL,-0.05,-0.22,-1.00,0.0000,London
456,DOGE-USDT,SHORT,STANDARD,15,0.190889,0.191271,0.185760,0.191271,SL,-0.05,-0.22,-1.00,0.0000,London
457,NEAR-USDT,SHORT,STANDARD,15,2.182316,2.186684,2.111100,2.186684,SL,-0.05,-0.22,-1.00,0.0000,London
458,OP-USDT,SHORT,STANDARD,15,0.431768,0.432632,0.418000,0.432632,SL,-0.05,-0.22,-1.00,0.0000,London
459,PAXG-USDT,SHORT,STANDARD,15,4259.835900,4268.364100,4225.300000,4234.360000,TIME,0.07,0.30,2.99,0.0000,London
460,BTC-USDT,SHORT,STANDARD,15,108073.618200,108289.981800,106070.000000,108289.981800,SL,-0.05,-0.22,-1.00,0.0000,NY
461,ETH-USDT,SHORT,STANDARD,15,3951.874170,3959.785830,3823.530000,3959.785830,SL,-0.05,-0.22,-1.00,0.0000,NY
462,SOL-USDT,SHORT,STANDARD,15,189.815994,190.196006,183.157000,188.789000,TIME,0.06,0.26,2.70,0.0000,NY
463,XRP-USDT,SHORT,STANDARD,15,2.394403,2.399197,2.317000,2.399197,SL,-0.05,-0.22,-1.00,0.0000,NY
464,DOGE-USDT,SHORT,STANDARD,15,0.196403,0.196797,0.185760,0.196797,SL,-0.05,-0.22,-1.00,0.0000,NY
465,ADA-USDT,SHORT,STANDARD,15,0.648811,0.650109,0.622200,0.650109,SL,-0.05,-0.22,-1.00,0.0000,NY
466,AVAX-USDT,SHORT,STANDARD,15,20.576403,20.617597,19.740000,20.617597,SL,-0.05,-0.22,-1.00,0.0000,NY
467,LINK-USDT,LONG,STANDARD,15,16.543527,16.510473,17.294000,17.294000,TP1,0.66,2.91,22.70,0.0000,NY
468,DOT-USDT,SHORT,STANDARD,15,3.012984,3.019016,2.882000,3.019016,SL,-0.05,-0.22,-1.00,0.0000,NY
469,APT-USDT,SHORT,STANDARD,15,3.229168,3.235632,3.113300,3.209000,TIME,0.07,0.31,3.12,0.0000,NY
470,ARB-USDT,SHORT,STANDARD,15,0.318281,0.318919,0.303900,0.318919,SL,-0.05,-0.22,-1.00,0.0000,NY
471,OP-USDT,SHORT,STANDARD,15,0.439061,0.439939,0.418000,0.439939,SL,-0.05,-0.22,-1.00,0.0000,NY
472,SUI-USDT,LONG,STANDARD,15,2.443441,2.438559,2.646400,2.600500,TIME,0.94,4.06,32.17,0.0000,NY
473,PAXG-USDT,SHORT,STANDARD,15,4259.835900,4268.364100,4233.770000,4233.770000,TP1,0.07,0.29,3.06,0.0000,NY
474,PAXG-USDT,SHORT,TRAP_LIQ_SWEEP,300,4266.848880,4275.391120,4211.550000,4275.391120,SL,-1.02,-4.21,-1.00,0.3507,London
475,XRP-USDT,SHORT,STANDARD,15,2.477320,2.482280,2.353500,2.482280,SL,-0.05,-0.22,-1.00,0.0000,NY
476,DOGE-USDT,SHORT,STANDARD,15,0.202198,0.202602,0.191590,0.199680,TIME,0.17,0.72,6.22,0.0000,NY
477,ADA-USDT,SHORT,STANDARD,15,0.674725,0.676075,0.637710,0.666590,TIME,0.16,0.68,6.02,0.0000,NY
478,BTC-USDT,LONG,STANDARD,15,107526.419000,107311.581000,111664.600000,111664.600000,TP1,0.56,2.37,19.26,0.0000,London
479,ETH-USDT,LONG,STANDARD,15,3842.018180,3834.341820,4075.510000,4030.920000,TIME,0.72,2.98,24.61,0.0000,London
480,SOL-USDT,LONG,STANDARD,15,182.837655,182.472345,194.399000,193.567000,TIME,0.86,3.47,29.37,0.0000,London
481,XRP-USDT,LONG,STANDARD,15,2.413711,2.408889,2.551700,2.494200,TIME,0.48,1.87,16.69,0.0000,London
482,DOGE-USDT,LONG,STANDARD,15,0.192883,0.192497,0.202390,0.202390,TP1,0.72,2.75,24.67,0.0000,London
483,ADA-USDT,LONG,STANDARD,15,0.638568,0.637292,0.673970,0.673970,TP1,0.81,3.02,27.75,0.0000,London
484,AVAX-USDT,LONG,STANDARD,15,19.475456,19.436544,21.079000,20.676000,TIME,0.90,3.27,30.85,0.0000,London
485,LINK-USDT,LONG,STANDARD,15,17.680663,17.645337,19.176000,18.710000,TIME,0.85,2.99,29.14,0.0000,London
486,DOT-USDT,LONG,STANDARD,15,2.949947,2.944053,3.130000,3.130000,TP1,0.89,3.04,30.55,0.0000,London
487,NEAR-USDT,LONG,STANDARD,15,2.164963,2.160637,2.329900,2.329900,TP1,1.12,3.70,38.13,0.0000,London
488,APT-USDT,LONG,STANDARD,15,3.112109,3.105891,3.356700,3.320600,TIME,0.98,3.13,33.53,0.0000,London
489,ARB-USDT,LONG,STANDARD,15,0.308608,0.307992,0.328600,0.328600,TP1,0.95,2.93,32.42,0.0000,London
490,OP-USDT,LONG,STANDARD,15,0.425925,0.425074,0.457700,0.457700,TP1,1.10,3.29,37.34,0.0000,London
491,SUI-USDT,LONG,STANDARD,15,2.472870,2.467930,2.672700,2.650000,TIME,1.05,3.06,35.85,0.0000,London
492,BTC-USDT,LONG,STANDARD,15,107526.419000,107311.581000,111664.600000,111664.600000,TP1,0.56,1.57,19.26,0.0000,NY
493,ETH-USDT,LONG,STANDARD,15,3842.018180,3834.341820,4048.800000,3978.410000,TIME,0.51,1.42,17.77,0.0000,NY
494,XRP-USDT,LONG,STANDARD,15,2.402600,2.397800,2.551700,2.482000,TIME,0.47,1.30,16.54,0.0000,NY
495,DOGE-USDT,LONG,STANDARD,15,0.192262,0.191878,0.201870,0.201870,TP1,0.73,1.97,25.01,0.0000,NY
496,NEAR-USDT,LONG,STANDARD,15,2.164462,2.160138,2.329800,2.287700,TIME,0.83,2.21,28.50,0.0000,NY
497,ARB-USDT,LONG,STANDARD,15,0.308608,0.307992,0.328600,0.324900,TIME,0.77,2.00,26.42,0.0000,NY
498,SUI-USDT,LONG,STANDARD,15,2.470868,2.465932,2.640800,2.585500,TIME,0.67,1.71,23.22,0.0000,NY
499,PAXG-USDT,LONG,STANDARD,15,4253.249000,4244.751000,4387.990000,4244.751000,SL,-0.05,-0.13,-1.00,0.0000,NY
500,ETH-USDT,LONG,STANDARD,15,3772.899130,3765.360870,4109.300000,3795.820000,TIME,0.07,0.18,3.04,0.0000,NY
501,SOL-USDT,LONG,STANDARD,15,182.063882,181.700118,197.670000,181.700118,SL,-0.05,-0.13,-1.00,0.0000,NY
502,XRP-USDT,LONG,STANDARD,15,2.366764,2.362036,2.530700,2.362036,SL,-0.05,-0.13,-1.00,0.0000,NY
503,DOGE-USDT,LONG,STANDARD,15,0.186737,0.186363,0.205570,0.190570,TIME,0.29,0.72,10.27,0.0000,NY
504,ADA-USDT,LONG,STANDARD,15,0.623102,0.621858,0.685170,0.626950,TIME,0.07,0.18,3.09,0.0000,NY
505,AVAX-USDT,LONG,STANDARD,15,19.121102,19.082898,20.841000,19.082898,SL,-0.05,-0.13,-1.00,0.0000,NY
506,LINK-USDT,LONG,STANDARD,15,17.117100,17.082900,18.949000,17.220000,TIME,0.07,0.17,3.01,0.0000,NY
507,DOT-USDT,LONG,STANDARD,15,2.917915,2.912085,3.187000,2.941000,TIME,0.10,0.24,3.96,0.0000,NY
508,NEAR-USDT,LONG,STANDARD,15,2.152150,2.147850,2.362400,2.175500,TIME,0.14,0.35,5.43,0.0000,NY
509,ARB-USDT,LONG,STANDARD,15,0.301902,0.301298,0.335000,0.304000,TIME,0.08,0.21,3.48,0.0000,NY
510,OP-USDT,LONG,STANDARD,15,0.423123,0.422277,0.466800,0.422277,SL,-0.05,-0.13,-1.00,0.0000,NY
511,ETH-USDT,SHORT,STANDARD,15,3899.806290,3907.613710,3709.480000,3840.380000,TIME,0.21,0.51,7.61,0.0000,NY
512,SOL-USDT,SHORT,STANDARD,15,189.245565,189.624435,177.015000,189.624435,SL,-0.05,-0.13,-1.00,0.0000,NY
513,XRP-USDT,SHORT,STANDARD,15,2.415482,2.420318,2.324200,2.398800,TIME,0.08,0.20,3.45,0.0000,NY
514,DOGE-USDT,SHORT,STANDARD,15,0.195694,0.196086,0.184720,0.194920,TIME,0.04,0.09,1.98,0.0000,NY
515,ADA-USDT,SHORT,STANDARD,15,0.642147,0.643433,0.606250,0.643433,SL,-0.05,-0.12,-1.00,0.0000,NY
516,LINK-USDT,SHORT,STANDARD,15,17.670312,17.705688,16.710000,17.365000,TIME,0.24,0.58,8.63,0.0000,NY
517,ARB-USDT,SHORT,STANDARD,15,0.312487,0.313113,0.291200,0.313113,SL,-0.05,-0.12,-1.00,0.0000,NY
518,SUI-USDT,SHORT,STANDARD,15,2.471226,2.476174,2.338000,2.446900,TIME,0.13,0.31,4.92,0.0000,NY
519,APT-USDT,LONG,STANDARD,15,3.163260,3.156940,3.320100,3.238800,TIME,0.34,0.82,11.95,0.0000,London
520,SUI-USDT,LONG,STANDARD,15,2.403301,2.398499,2.502900,2.469400,TIME,0.39,0.94,13.77,0.0000,London
521,BTC-USDT,SHORT,STANDARD,15,111368.819700,111591.780300,108650.000000,110603.400000,TIME,0.08,0.20,3.43,0.0000,NY
522,ETH-USDT,SHORT,STANDARD,15,3984.861150,3992.838850,3808.000000,3929.980000,TIME,0.19,0.44,6.88,0.0000,NY
523,PAXG-USDT,LONG,STANDARD,15,4048.054010,4039.965990,4154.730000,4092.460000,TIME,0.14,0.34,5.49,0.0000,NY
524,XRP-USDT,SHORT,STANDARD,15,2.567030,2.572170,2.428200,2.572170,SL,-0.05,-0.12,-1.00,0.0000,London
525,SUI-USDT,SHORT,STANDARD,15,2.535662,2.540738,2.440700,2.511500,TIME,0.12,0.29,4.76,0.0000,London
526,PAXG-USDT,SHORT,STANDARD,15,4126.329540,4134.590460,4044.010000,4110.860000,TIME,0.04,0.08,1.87,0.0000,London
527,DOT-USDT,LONG,STANDARD,15,3.013010,3.006990,3.117000,3.090000,TIME,0.36,0.85,12.79,0.0000,NY
528,BTC-USDT,LONG,STANDARD,15,111195.284200,110973.115800,111902.000000,111902.000000,TP1,0.07,0.17,3.18,0.0000,London
529,ETH-USDT,LONG,STANDARD,15,3920.606690,3912.773310,3967.500000,3967.500000,TP1,0.16,0.37,5.99,0.0000,London
530,DOGE-USDT,LONG,STANDARD,15,0.194755,0.194365,0.198750,0.198750,TP1,0.29,0.67,10.27,0.0000,London
531,ADA-USDT,LONG,STANDARD,15,0.646926,0.645634,0.658890,0.658890,TP1,0.26,0.59,9.26,0.0000,London
532,APT-USDT,SHORT,STANDARD,15,3.323773,3.330427,3.254800,3.330427,SL,-0.05,-0.12,-1.00,0.0000,London
533,OP-USDT,LONG,STANDARD,15,0.438738,0.437862,0.450900,0.450900,TP1,0.39,0.91,13.87,0.0000,London
534,APT-USDT,SHORT,STANDARD,15,3.438258,3.445142,3.275600,3.445142,SL,-0.05,-0.12,-1.00,0.0000,NY
535,NEAR-USDT,SHORT,STANDARD,15,2.412485,2.417315,2.291300,2.361000,TIME,0.30,0.68,10.66,0.0000,London
536,APT-USDT,SHORT,STANDARD,15,3.635861,3.643139,3.310600,3.493300,TIME,0.57,1.29,19.59,0.0000,London
537,ARB-USDT,SHORT,STANDARD,15,0.351248,0.351952,0.316600,0.334700,TIME,0.69,1.53,23.53,0.0000,London
538,OP-USDT,SHORT,STANDARD,15,0.475324,0.476276,0.443800,0.458900,TIME,0.50,1.10,17.26,0.0000,London
539,SUI-USDT,SHORT,STANDARD,15,2.714583,2.720017,2.524800,2.617500,TIME,0.52,1.12,17.86,0.0000,London
540,PAXG-USDT,LONG,STANDARD,15,4055.641590,4047.538410,4107.640000,4047.538410,SL,-0.05,-0.11,-1.00,0.0000,London
541,XRP-USDT,LONG,STANDARD,15,2.600298,2.595102,2.674300,2.674300,TP1,0.41,0.88,14.24,0.0000,NY
542,DOT-USDT,LONG,STANDARD,15,3.138135,3.131865,3.245000,3.161000,TIME,0.09,0.19,3.65,0.0000,NY
543,OP-USDT,LONG,STANDARD,15,0.455955,0.455045,0.475800,0.456900,TIME,0.01,0.02,1.04,0.0000,NY
544,SUI-USDT,LONG,STANDARD,15,2.599297,2.594103,2.717300,2.624200,TIME,0.12,0.26,4.80,0.0000,NY
545,BTC-USDT,LONG,STANDARD,15,113535.722300,113308.877700,116376.100000,115280.900000,TIME,0.21,0.45,7.69,0.0000,London
546,ETH-USDT,LONG,STANDARD,15,4068.734670,4060.605330,4246.050000,4135.490000,TIME,0.23,0.48,8.21,0.0000,London
547,XRP-USDT,LONG,STANDARD,15,2.603000,2.597800,2.697700,2.635400,TIME,0.17,0.35,6.23,0.0000,London
548,DOGE-USDT,LONG,STANDARD,15,0.198248,0.197852,0.208560,0.197852,SL,-0.05,-0.11,-1.00,0.0000,London
549,ADA-USDT,LONG,STANDARD,15,0.657056,0.655744,0.688080,0.655744,SL,-0.05,-0.11,-1.00,0.0000,London
550,AVAX-USDT,LONG,STANDARD,15,19.995976,19.956024,21.031000,19.956024,SL,-0.05,-0.11,-1.00,0.0000,London
551,LINK-USDT,LONG,STANDARD,15,18.028010,17.991990,19.044000,18.531000,TIME,0.40,0.84,13.96,0.0000,London
552,DOT-USDT,LONG,STANDARD,15,3.099096,3.092904,3.240000,3.092904,SL,-0.05,-0.11,-1.00,0.0000,London
553,NEAR-USDT,LONG,STANDARD,15,2.299197,2.294603,2.408900,2.294603,SL,-0.05,-0.11,-1.00,0.0000,London
554,APT-USDT,LONG,STANDARD,15,3.407404,3.400596,3.590800,3.400596,SL,-0.05,-0.11,-1.00,0.0000,London
555,ARB-USDT,LONG,STANDARD,15,0.325525,0.324875,0.349600,0.324875,SL,-0.05,-0.11,-1.00,0.0000,London
556,OP-USDT,LONG,STANDARD,15,0.447847,0.446953,0.472200,0.446953,SL,-0.05,-0.11,-1.00,0.0000,London
557,SUI-USDT,LONG,STANDARD,15,2.548146,2.543054,2.684000,2.612300,TIME,0.36,0.75,12.60,0.0000,London
558,SOL-USDT,SHORT,STANDARD,15,203.694102,204.101898,197.237000,197.237000,TP1,0.45,0.95,15.83,0.0000,NY
559,BTC-USDT,LONG,STANDARD,15,112139.627600,111915.572400,116054.200000,112222.000000,TIME,-0.01,-0.02,0.37,0.0000,London
560,PAXG-USDT,SHORT,STANDARD,15,4024.961010,4033.018990,3913.710000,3944.000000,TIME,0.28,0.58,10.05,0.0000,NY
561,BTC-USDT,LONG,STANDARD,15,107957.850000,107742.150000,113592.300000,107742.150000,SL,-0.05,-0.10,-1.00,0.0000,London
562,XRP-USDT,LONG,STANDARD,15,2.488486,2.483514,2.662700,2.483514,SL,-0.05,-0.10,-1.00,0.0000,London
563,DOGE-USDT,LONG,STANDARD,15,0.185866,0.185494,0.197180,0.185494,SL,-0.05,-0.11,-1.00,0.0000,London
564,ADA-USDT,LONG,STANDARD,15,0.620700,0.619460,0.659890,0.619460,SL,-0.05,-0.11,-1.00,0.0000,London
565,AVAX-USDT,LONG,STANDARD,15,19.064045,19.025955,20.190000,19.025955,SL,-0.05,-0.11,-1.00,0.0000,London
566,LINK-USDT,LONG,STANDARD,15,17.481464,17.446536,18.680000,17.446536,SL,-0.05,-0.11,-1.00,0.0000,London
567,DOT-USDT,LONG,STANDARD,15,2.965963,2.960037,3.175000,2.960037,SL,-0.05,-0.11,-1.00,0.0000,London
568,APT-USDT,LONG,STANDARD,15,3.276273,3.269727,3.506200,3.269727,SL,-0.05,-0.11,-1.00,0.0000,London
569,PAXG-USDT,LONG,STANDARD,15,3925.151230,3917.308770,4028.990000,3995.920000,TIME,0.25,0.52,9.02,0.0000,London
570,DOGE-USDT,SHORT,STANDARD,15,0.187842,0.188218,0.182670,0.187260,TIME,0.03,0.05,1.55,0.0000,NY
571,ADA-USDT,SHORT,STANDARD,15,0.618831,0.620069,0.597540,0.613030,TIME,0.12,0.25,4.68,0.0000,NY
572,LINK-USDT,SHORT,STANDARD,15,17.429553,17.464447,16.763000,17.230000,TIME,0.15,0.31,5.72,0.0000,NY
573,BTC-USDT,LONG,STANDARD,15,109743.734100,109524.465900,110745.200000,110337.800000,TIME,0.06,0.12,2.71,0.0000,London
574,ETH-USDT,SHORT,STANDARD,15,3907.548540,3915.371460,3854.420000,3854.420000,TP1,0.18,0.37,6.79,0.0000,London
575,DOGE-USDT,LONG,STANDARD,15,0.185485,0.185115,0.188290,0.185115,SL,-0.05,-0.10,-1.00,0.0000,London
576,ADA-USDT,SHORT,STANDARD,15,0.616643,0.617877,0.605000,0.605000,TP1,0.26,0.54,9.43,0.0000,London
577,LINK-USDT,SHORT,STANDARD,15,17.553429,17.588571,17.026000,17.119000,TIME,0.35,0.71,12.36,0.0000,London
578,SUI-USDT,LONG,STANDARD,15,2.344142,2.339458,2.401100,2.339458,SL,-0.05,-0.10,-1.00,0.0000,London
579,PAXG-USDT,SHORT,STANDARD,15,4009.016970,4017.043030,3994.230000,3998.110000,TIME,0.02,0.04,1.36,0.0000,London
580,ETH-USDT,LONG,STANDARD,15,3855.721870,3848.018130,3917.920000,3848.018130,SL,-0.05,-0.10,-1.00,0.0000,NY
581,SOL-USDT,LONG,STANDARD,15,183.898715,183.531285,188.247000,183.531285,SL,-0.05,-0.10,-1.00,0.0000,NY
582,DOGE-USDT,LONG,STANDARD,15,0.184915,0.184545,0.188760,0.184545,SL,-0.05,-0.10,-1.00,0.0000,NY
583,ADA-USDT,LONG,STANDARD,15,0.605335,0.604125,0.618520,0.604125,SL,-0.05,-0.10,-1.00,0.0000,NY
584,NEAR-USDT,LONG,STANDARD,15,2.141039,2.136761,2.197400,2.136761,SL,-0.05,-0.10,-1.00,0.0000,NY
585,SUI-USDT,LONG,STANDARD,15,2.334933,2.330267,2.401100,2.330267,SL,-0.05,-0.10,-1.00,0.0000,NY
